
SPDR S&P 500 ETF Trust,Last: 409.72,Change:  0.11
Date: 11 April, 2023 à 22:23 UTC−4,Bid: 409.9,Ask: 409.94,Size: 3*5,Volume: 59 252 940
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Oct 20 2023,SPY231020C00375000,50.26,0,50.99,52.24,0,0.2293,0.768,0.0045,23,375.00,SPY231020P00375000,10.23,-0.325,10.14,10.24,52,0.2291,-0.2397,0.0047,6653
Fri Oct 20 2023,SPY231020C00380000,47.91,0.73,47.11,48.32,8,0.224,0.7466,0.0048,2024,380.00,SPY231020P00380000,11.02,-0.565,11.14,11.24,21,0.2239,-0.2621,0.0051,4810
Fri Oct 20 2023,SPY231020C00385000,43.47,0.085,43.3,44.48,170,0.2187,0.7238,0.0052,540,385.00,SPY231020P00385000,12.02,-0.68,12.23,12.33,42,0.2186,-0.2864,0.0054,800
Fri Oct 20 2023,SPY231020C00390000,39.73,0.005,39.58,40.73,6,0.2134,0.6992,0.0055,746,390.00,SPY231020P00390000,13.1,-0.81,13.42,13.52,62,0.2132,-0.3126,0.0058,4472
Fri Oct 20 2023,SPY231020C00395000,37.22,1.11,35.96,37.07,336,0.208,0.6727,0.0059,149,395.00,SPY231020P00395000,14.39,-0.83,14.7,14.81,14,0.2076,-0.3412,0.0062,1077
Fri Oct 20 2023,SPY231020C00400000,32.94,0.395,33,33.52,690,0.2048,0.6445,0.0062,676,400.00,SPY231020P00400000,15.75,-0.9,16.11,16.22,122,0.2021,-0.372,0.0067,1139
Fri Oct 20 2023,SPY231020C00405000,29.68,0.53,29.03,30.09,13,0.1969,0.6141,0.0066,336,405.00,SPY231020P00405000,17.85,-0.36,17.64,17.76,24,0.1964,-0.4051,0.0071,402
Fri Oct 20 2023,SPY231020C00410000,26.02,0.14,25.75,26.76,508,0.191,0.5818,0.0069,524,410.00,SPY231020P00410000,19.22,-0.705,19.33,19.45,248,0.1905,-0.4413,0.0075,4569
Fri Oct 20 2023,SPY231020C00415000,23.35,0.625,22.63,23.61,64,0.1854,0.5472,0.0072,3338,415.00,SPY231020P00415000,20.99,-0.825,20.82,21.7,201,0.1849,-0.4797,0.0079,1059
Fri Oct 20 2023,SPY231020C00420000,19.87,0.055,20.03,20.2,1080,0.1794,0.5107,0.0075,4351,420.00,SPY231020P00420000,22.69,-1.18,22.85,23.75,17,0.1791,-0.5216,0.0083,376
Fri Oct 20 2023,SPY231020C00425000,17.73,0.76,17.2,17.38,1436,0.1736,0.4721,0.0077,5811,425.00,SPY231020P00425000,25.11,-1.025,25.1,26.05,13,0.1734,-0.5665,0.0087,734
Fri Oct 20 2023,SPY231020C00430000,15.12,0.725,14.6,14.78,283,0.1681,0.4317,0.0079,5969,430.00,SPY231020P00430000,28,-0.755,27.58,28.57,478,0.1679,-0.6143,0.009,1534
Fri Oct 20 2023,SPY231020C00435000,12.29,0.225,12.22,12.4,41,0.1628,0.3899,0.008,664,435.00,SPY231020P00435000,31.06,-0.52,30.34,31.37,4,0.1624,-0.6648,0.0093,8883
Fri Oct 20 2023,SPY231020C00440000,10.46,0.52,10.09,10.26,225,0.1578,0.3476,0.0079,1045,440.00,SPY231020P00440000,34.13,-0.58,33.4,34.48,131,0.1573,-0.7188,0.0097,1860
Fri Oct 20 2023,SPY231020C00445000,8.26,0.175,8.2,8.32,890,0.1529,0.3055,0.0078,502,445.00,SPY231020P00445000,37.32,-0.85,36.79,37.93,2,0.1525,-0.7766,0.0103,114
Fri Oct 20 2023,SPY231020C00450000,6.77,0.295,6.57,6.71,26,0.1488,0.2646,0.0074,1540,450.00,SPY231020P00450000,40.88,-1.075,40.53,41.76,2,0.1477,-0.8384,0.011,54
Fri Oct 20 2023,SPY231020C00455000,5.35,0.235,5.19,5.32,9,0.1449,0.2258,0.007,1124,455.00,SPY231020P00455000,44.5,-1.74,44.67,46.06,5,0.1432,-0.9084,0.0123,1
Fri Oct 20 2023,SPY231020C00460000,4.05,0.065,4.05,4.14,397,0.1415,0.19,0.0065,1649,460.00,SPY231020P00460000,51,0,49.27,50.89,0,0,-0.9668,0.0088,3
Fri Oct 20 2023,SPY231020C00465000,3.2,0.11,3.14,3.24,4,0.1389,0.1577,0.0058,4147,465.00,SPY231020P00465000,58.42,0,54.28,55.92,0,0,-0.9969,0.0008,0
Fri Oct 20 2023,SPY231020C00470000,2.45,0.07,2.41,2.51,8,0.1367,0.1295,0.0052,1963,470.00,SPY231020P00470000,66.35,0,59.28,60.92,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00475000,1.91,0,1.85,1.95,0,0.1353,0.1054,0.0046,140,475.00,SPY231020P00475000,0,0,64.28,65.92,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00480000,1.5,0,1.43,1.52,0,0.1345,0.0855,0.0039,451,480.00,SPY231020P00480000,70.62,0,69.28,70.92,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00485000,1.12,0.02,1.11,1.17,2,0.1338,0.0695,0.0034,163,485.00,SPY231020P00485000,73.56,0,74.25,75.9,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00490000,0.89,0,0.87,0.92,0,0.1339,0.0566,0.0029,664,490.00,SPY231020P00490000,79.88,-1.115,79.27,80.92,4,0,-1,0,4
Fri Oct 20 2023,SPY231020C00495000,0.86,0,0.68,0.73,0,0.1342,0.0465,0.0024,663,495.00,SPY231020P00495000,0,0,84.27,85.92,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00500000,0.55,0,0.55,0.59,0,0.1352,0.0384,0.0021,1709,500.00,SPY231020P00500000,91.45,0,89.27,90.92,0,0,-1,0,3
Fri Oct 20 2023,SPY231020C00505000,0.47,0.025,0.44,0.48,1,0.1362,0.0319,0.0018,272,505.00,SPY231020P00505000,0,0,94.27,95.92,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00510000,0.38,0.015,0.36,0.39,6,0.1375,0.0265,0.0015,18,510.00,SPY231020P00510000,0,0,99.26,100.92,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00515000,0.32,0,0.3,0.33,0,0.1393,0.0222,0.0013,1343,515.00,SPY231020P00515000,0,0,104.26,105.92,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00520000,0.28,0,0.24,0.27,0,0.1403,0.0186,0.0011,5728,520.00,SPY231020P00520000,112.54,0,109.26,110.93,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00525000,0.21,0,0.2,0.23,0,0.1421,0.0157,0.0009,229,525.00,SPY231020P00525000,0,0,114.26,115.93,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00530000,0.16,0,0.17,0.19,0,0.1437,0.0133,0.0008,106,530.00,SPY231020P00530000,0,0,119.24,120.91,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00535000,0.16,0,0.14,0.16,0,0.1452,0.0113,0.0007,73,535.00,SPY231020P00535000,0,0,124.25,125.93,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00540000,0.16,0,0.12,0.14,0,0.1472,0.0096,0.0006,50,540.00,SPY231020P00540000,0,0,129.25,130.93,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00545000,0.1,0,0.1,0.12,0,0.1489,0.0082,0.0005,282,545.00,SPY231020P00545000,0,0,134.25,135.93,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00550000,0.1,0,0.08,0.11,0,0.1508,0.0071,0.0004,453,550.00,SPY231020P00550000,152.9,0,139.25,140.93,0,0,-1,0,1
Fri Oct 20 2023,SPY231020C00555000,0.11,0,0.07,0.09,0,0.1522,0.0062,0.0004,32,555.00,SPY231020P00555000,0,0,144.25,145.93,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00560000,0.07,0,0.06,0.08,0,0.1542,0.0054,0.0003,128,560.00,SPY231020P00560000,0,0,149.24,150.93,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00565000,0.08,0,0.05,0.07,0,0.1559,0.0048,0.0003,25,565.00,SPY231020P00565000,0,0,154.24,155.93,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00570000,0.06,0,0.04,0.07,0,0.1585,0.0042,0.0003,177,570.00,SPY231020P00570000,0,0,159.24,160.93,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00575000,0,0,0.03,0.06,0,0.1593,0.0038,0.0002,0,575.00,SPY231020P00575000,0,0,164.24,165.94,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00580000,0.04,0,0.03,0.05,36,0.1613,0.0034,0.0002,63,580.00,SPY231020P00580000,0,0,169.23,170.94,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00585000,0.04,0,0.02,0.04,50,0.1607,0.0031,0.0002,51,585.00,SPY231020P00585000,0,0,174.23,175.94,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00590000,0.03,0,0.02,0.05,0,0.1667,0.0028,0.0002,1,590.00,SPY231020P00590000,0,0,179.23,180.94,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00595000,0,0,0.01,0.04,0,0.1653,0.0026,0.0002,0,595.00,SPY231020P00595000,0,0,184.22,185.94,0,0,-1,0,0
Fri Oct 20 2023,SPY231020C00600000,0.04,0,0.01,0.04,0,0.1688,0.0024,0.0001,3,600.00,SPY231020P00600000,194,0,189.22,190.94,0,0,-1,0,0
Fri Dec 15 2023,SPY231215C00150000,259.96,0,261.23,263,0,0.4254,0.9956,0.0001,155,150.00,SPY231215P00150000,0.36,-0.015,0.36,0.37,327,0.5396,-0.0059,0.0001,12874
Fri Dec 15 2023,SPY231215C00155000,232.8,0,256.43,258.19,0,0.4405,0.9951,0.0001,11,155.00,SPY231215P00155000,0.47,0,0.39,0.4,0,0.5287,-0.0064,0.0001,2926
Fri Dec 15 2023,SPY231215C00160000,0,0,251.62,253.39,0,0.4429,0.9946,0.0001,0,160.00,SPY231215P00160000,0.43,-0.01,0.42,0.43,1,0.5178,-0.007,0.0001,3409
Fri Dec 15 2023,SPY231215C00165000,0,0,246.82,248.59,0,0.4435,0.994,0.0001,0,165.00,SPY231215P00165000,0.5,0,0.45,0.47,0,0.5076,-0.0076,0.0001,2242
Fri Dec 15 2023,SPY231215C00170000,239.9,0,242.02,243.79,0,0.4413,0.9933,0.0001,57,170.00,SPY231215P00170000,0.49,-0.025,0.49,0.51,40,0.4981,-0.0084,0.0001,2611
Fri Dec 15 2023,SPY231215C00175000,228.55,0,237.22,239,0,0.4369,0.9927,0.0001,3,175.00,SPY231215P00175000,0.55,-0.015,0.53,0.55,1,0.4884,-0.0091,0.0001,3729
Fri Dec 15 2023,SPY231215C00180000,233.32,0.91,232.42,234.21,5,0.4332,0.9919,0.0001,20,180.00,SPY231215P00180000,0.66,0,0.57,0.59,0,0.4786,-0.0099,0.0002,9731
Fri Dec 15 2023,SPY231215C00185000,227.16,0,227.63,229.42,0,0.4299,0.991,0.0002,32,185.00,SPY231215P00185000,0.69,0,0.62,0.64,0,0.4698,-0.0108,0.0002,5381
Fri Dec 15 2023,SPY231215C00190000,222.37,0,222.84,224.63,0,0.4249,0.9901,0.0002,8,190.00,SPY231215P00190000,0.7,0,0.67,0.69,0,0.4609,-0.0118,0.0002,13263
Fri Dec 15 2023,SPY231215C00195000,189.95,0,218.05,219.85,0,0.4203,0.9891,0.0002,37,195.00,SPY231215P00195000,0.87,0,0.73,0.74,0,0.4523,-0.0128,0.0002,2311
Fri Dec 15 2023,SPY231215C00200000,214,0.715,213.27,215.07,3,0.4152,0.988,0.0002,225,200.00,SPY231215P00200000,0.8,-0.025,0.78,0.8,107,0.4436,-0.014,0.0002,20575
Fri Dec 15 2023,SPY231215C00205000,0,0,208.5,210.29,0,0.4091,0.9869,0.0002,13,205.00,SPY231215P00205000,0.93,0,0.84,0.86,0,0.435,-0.0152,0.0003,4036
Fri Dec 15 2023,SPY231215C00210000,195.29,0,203.73,205.52,0,0.4032,0.9856,0.0003,34,210.00,SPY231215P00210000,0.9,-0.06,0.91,0.93,35,0.4272,-0.0166,0.0003,12077
Fri Dec 15 2023,SPY231215C00215000,175.42,0,198.97,200.75,0,0.3975,0.9842,0.0003,6,215.00,SPY231215P00215000,0.95,-0.085,0.98,1,25,0.4191,-0.018,0.0003,2162
Fri Dec 15 2023,SPY231215C00220000,0,0,194.21,195.99,0,0.3921,0.9827,0.0003,16,220.00,SPY231215P00220000,1.07,-0.045,1.06,1.07,145,0.4111,-0.0196,0.0003,12501
Fri Dec 15 2023,SPY231215C00225000,189.23,0,189.46,191.23,0,0.3859,0.9811,0.0004,191,225.00,SPY231215P00225000,1.15,-0.045,1.13,1.15,20,0.403,-0.0212,0.0004,2127
Fri Dec 15 2023,SPY231215C00230000,0,0,184.71,186.48,0,0.3798,0.9794,0.0004,9,230.00,SPY231215P00230000,1.2,-0.085,1.22,1.24,1,0.3955,-0.023,0.0004,1654
Fri Dec 15 2023,SPY231215C00235000,179.38,0,179.97,181.73,0,0.3739,0.9776,0.0004,50,235.00,SPY231215P00235000,1.33,-0.05,1.31,1.33,25,0.3879,-0.025,0.0004,1536
Fri Dec 15 2023,SPY231215C00240000,167.15,0,175.24,176.99,0,0.3682,0.9756,0.0005,66,240.00,SPY231215P00240000,1.62,0,1.41,1.43,0,0.3805,-0.0271,0.0005,19272
Fri Dec 15 2023,SPY231215C00245000,171.59,1.05,170.53,172.26,1,0.3622,0.9733,0.0005,21,245.00,SPY231215P00245000,1.48,-0.115,1.52,1.54,55,0.3734,-0.0294,0.0005,1695
Fri Dec 15 2023,SPY231215C00250000,165.28,0,165.8,167.54,0,0.3554,0.9709,0.0006,142,250.00,SPY231215P00250000,1.65,-0.065,1.64,1.66,140,0.3664,-0.032,0.0006,5201
Fri Dec 15 2023,SPY231215C00255000,152.75,0,161.1,162.83,0,0.3496,0.9684,0.0006,87,255.00,SPY231215P00255000,1.84,0,1.76,1.79,0,0.3594,-0.0346,0.0006,2901
Fri Dec 15 2023,SPY231215C00260000,155.7,0,156.41,158.13,0,0.3427,0.9657,0.0007,135,260.00,SPY231215P00260000,1.92,-0.07,1.9,1.93,1,0.3525,-0.0375,0.0007,1801
Fri Dec 15 2023,SPY231215C00265000,141.75,0,151.73,153.44,0,0.3376,0.9626,0.0007,765,265.00,SPY231215P00265000,2,-0.14,2.05,2.08,35,0.3459,-0.0407,0.0008,3998
Fri Dec 15 2023,SPY231215C00270000,138.2,0,147.06,148.76,0,0.3317,0.9592,0.0008,112,270.00,SPY231215P00270000,2.23,-0.08,2.21,2.24,135,0.3395,-0.0442,0.0008,3304
Fri Dec 15 2023,SPY231215C00275000,133.37,0,142.4,144.09,0,0.3257,0.9556,0.0009,39,275.00,SPY231215P00275000,2.39,-0.1,2.39,2.42,30,0.3332,-0.048,0.0009,13465
Fri Dec 15 2023,SPY231215C00280000,135.58,0,137.76,139.43,0,0.32,0.9517,0.0009,224,280.00,SPY231215P00280000,2.52,-0.17,2.58,2.62,340,0.3269,-0.0521,0.001,4665
Fri Dec 15 2023,SPY231215C00285000,121.5,0,133.13,134.79,0,0.3147,0.9476,0.001,21,285.00,SPY231215P00285000,2.83,-0.08,2.79,2.83,309,0.3209,-0.0566,0.0011,2514
Fri Dec 15 2023,SPY231215C00290000,135.07,0,128.52,130.17,0,0.3093,0.9428,0.0011,121,290.00,SPY231215P00290000,3.13,0,3.02,3.06,0,0.3149,-0.0616,0.0012,9230
Fri Dec 15 2023,SPY231215C00295000,122.94,0,123.92,125.56,0,0.3043,0.9376,0.0012,53,295.00,SPY231215P00295000,3.38,0,3.27,3.31,0,0.309,-0.0669,0.0013,20393
Fri Dec 15 2023,SPY231215C00300000,117,0,119.36,120.98,0,0.2985,0.932,0.0013,1123,300.00,SPY231215P00300000,3.58,-0.11,3.55,3.59,1373,0.3034,-0.0728,0.0014,35001
Fri Dec 15 2023,SPY231215C00305000,109.9,0,114.83,116.44,0,0.2934,0.926,0.0014,95,305.00,SPY231215P00305000,3.8,-0.2,3.85,3.9,1,0.2979,-0.0792,0.0015,7052
Fri Dec 15 2023,SPY231215C00310000,97.94,0,110.31,111.9,0,0.2889,0.9193,0.0016,253,310.00,SPY231215P00310000,4.09,-0.255,4.18,4.23,370,0.2925,-0.0862,0.0016,9866
Fri Dec 15 2023,SPY231215C00315000,105.43,0,105.85,107.41,0,0.2832,0.9119,0.0017,157,315.00,SPY231215P00315000,4.44,-0.275,4.54,4.58,329,0.287,-0.0939,0.0018,4739
Fri Dec 15 2023,SPY231215C00320000,102.61,1.195,101.4,102.94,2,0.2785,0.904,0.0018,809,320.00,SPY231215P00320000,4.99,-0.135,4.94,4.98,566,0.2817,-0.1022,0.0019,29712
Fri Dec 15 2023,SPY231215C00325000,96.96,0,96.99,98.51,0,0.2736,0.8955,0.002,311,325.00,SPY231215P00325000,5.37,-0.195,5.37,5.41,714,0.2767,-0.1112,0.0021,15479
Fri Dec 15 2023,SPY231215C00330000,93.83,1.185,92.62,94.12,2,0.269,0.8862,0.0021,1060,330.00,SPY231215P00330000,5.69,-0.36,5.84,5.9,59,0.2717,-0.121,0.0022,8380
Fri Dec 15 2023,SPY231215C00335000,89.5,1.18,88.29,89.77,10,0.2643,0.876,0.0023,454,335.00,SPY231215P00335000,6.2,-0.385,6.35,6.4,412,0.2667,-0.1316,0.0024,7014
Fri Dec 15 2023,SPY231215C00340000,84.66,0.62,84,85.45,8,0.2595,0.865,0.0025,358,340.00,SPY231215P00340000,6.76,-0.405,6.92,6.99,398,0.262,-0.1431,0.0026,22500
Fri Dec 15 2023,SPY231215C00345000,80.52,0.71,79.77,81.19,4,0.2555,0.8534,0.0027,419,345.00,SPY231215P00345000,7.35,-0.45,7.53,7.58,835,0.257,-0.1555,0.0028,3051
Fri Dec 15 2023,SPY231215C00346000,78.54,0,78.93,80.35,0,0.2547,0.8509,0.0027,36,346.00,SPY231215P00346000,7.48,-0.45,7.66,7.74,116,0.2562,-0.1581,0.0028,17
Fri Dec 15 2023,SPY231215C00347000,76.34,0,78.1,79.52,0,0.2534,0.8484,0.0028,78,347.00,SPY231215P00347000,7.61,-0.46,7.79,7.87,245,0.2553,-0.1608,0.0029,119
Fri Dec 15 2023,SPY231215C00348000,75.59,0,77.25,78.66,0,0.2527,0.8458,0.0028,41,348.00,SPY231215P00348000,7.74,-0.465,7.93,8.01,14,0.2543,-0.1636,0.0029,262
Fri Dec 15 2023,SPY231215C00349000,77.26,0.79,76.42,77.82,6,0.2516,0.8432,0.0028,50,349.00,SPY231215P00349000,7.87,-0.475,8.06,8.14,110,0.2535,-0.1661,0.003,35
Fri Dec 15 2023,SPY231215C00350000,76,0,75.59,76.99,0,0.2507,0.8406,0.0029,1733,350.00,SPY231215P00350000,8.25,-0.24,8.2,8.25,1039,0.2523,-0.169,0.003,47228
Fri Dec 15 2023,SPY231215C00351000,75.17,0.365,74.76,76.15,2,0.2497,0.8379,0.0029,95,351.00,SPY231215P00351000,8.14,-0.49,8.34,8.42,5,0.2516,-0.1717,0.0031,13
Fri Dec 15 2023,SPY231215C00352000,72.29,0,73.93,75.32,0,0.2488,0.8352,0.003,43,352.00,SPY231215P00352000,8.28,-0.5,8.49,8.57,1,0.2506,-0.1746,0.0031,3
Fri Dec 15 2023,SPY231215C00353000,0,0,73.1,74.49,0,0.2478,0.8324,0.003,0,353.00,SPY231215P00353000,8.43,-0.5,8.63,8.71,1,0.2496,-0.1774,0.0032,150
Fri Dec 15 2023,SPY231215C00354000,72.78,0.455,72.28,73.66,6,0.2469,0.8296,0.0031,9,354.00,SPY231215P00354000,8.55,-0.53,8.78,8.86,1,0.2487,-0.1804,0.0032,40
Fri Dec 15 2023,SPY231215C00355000,72.7,1.185,71.47,72.85,3,0.2461,0.8269,0.0031,3592,355.00,SPY231215P00355000,8.86,-0.375,8.93,8.99,729,0.2477,-0.1834,0.0032,7013
Fri Dec 15 2023,SPY231215C00356000,0,0,70.65,72.02,0,0.2451,0.8241,0.0031,0,356.00,SPY231215P00356000,10.29,0,9.08,9.16,0,0.2468,-0.1864,0.0033,170
Fri Dec 15 2023,SPY231215C00357000,71.29,1.41,69.82,71.19,2,0.2446,0.8211,0.0032,1,357.00,SPY231215P00357000,9.45,0,9.23,9.32,0,0.246,-0.1895,0.0033,221
Fri Dec 15 2023,SPY231215C00358000,68.8,0,69.02,70.38,0,0.2434,0.8183,0.0032,1,358.00,SPY231215P00358000,9.53,-0.185,9.39,9.48,2,0.245,-0.1926,0.0034,208
Fri Dec 15 2023,SPY231215C00359000,0,0,68.21,69.56,0,0.2426,0.8153,0.0033,0,359.00,SPY231215P00359000,9.84,0,9.56,9.64,0,0.2441,-0.1958,0.0034,176
Fri Dec 15 2023,SPY231215C00360000,68.3,0.855,67.4,68.75,1,0.2416,0.8123,0.0033,857,360.00,SPY231215P00360000,9.58,-0.475,9.72,9.78,24,0.2431,-0.199,0.0035,31943
Fri Dec 15 2023,SPY231215C00361000,65.43,0,66.59,67.94,0,0.2408,0.8093,0.0034,1,361.00,SPY231215P00361000,11.78,0,9.89,9.97,0,0.2423,-0.2022,0.0035,82
Fri Dec 15 2023,SPY231215C00362000,64.7,0,65.79,67.13,0,0.2401,0.8062,0.0034,124,362.00,SPY231215P00362000,11.09,0,10.06,10.14,0,0.2413,-0.2056,0.0036,7
Fri Dec 15 2023,SPY231215C00363000,63.23,0,64.99,66.32,0,0.2391,0.803,0.0035,165,363.00,SPY231215P00363000,10.02,-0.545,10.23,10.31,2,0.2404,-0.2089,0.0036,303
Fri Dec 15 2023,SPY231215C00364000,65.28,1.035,64.19,65.48,2,0.238,0.7998,0.0035,81,364.00,SPY231215P00364000,10.18,-0.565,10.4,10.49,42,0.2395,-0.2122,0.0037,169
Fri Dec 15 2023,SPY231215C00365000,63.5,0,63.39,64.66,0,0.2369,0.7966,0.0036,1675,365.00,SPY231215P00365000,10.31,-0.615,10.57,10.66,3,0.2385,-0.2157,0.0037,13712
Fri Dec 15 2023,SPY231215C00366000,61.84,0,62.6,63.66,0,0.2349,0.7933,0.0036,44,366.00,SPY231215P00366000,10.51,-0.595,10.75,10.84,25,0.2376,-0.2192,0.0038,14
Fri Dec 15 2023,SPY231215C00367000,59.84,0,61.8,63.08,0,0.2351,0.7899,0.0036,95,367.00,SPY231215P00367000,10.67,-0.615,10.93,11.02,72,0.2367,-0.2227,0.0038,4
Fri Dec 15 2023,SPY231215C00368000,59.05,0,61.01,62.29,0,0.2342,0.7865,0.0037,65,368.00,SPY231215P00368000,10.85,-0.63,11.11,11.2,16,0.2357,-0.2263,0.0039,4
Fri Dec 15 2023,SPY231215C00369000,59.97,0,60.23,61.53,0,0.2335,0.7831,0.0038,69,369.00,SPY231215P00369000,11.03,-0.645,11.3,11.39,23,0.2348,-0.23,0.004,3
Fri Dec 15 2023,SPY231215C00370000,59.24,0,59.44,60.74,0,0.2326,0.7796,0.0038,3074,370.00,SPY231215P00370000,11.24,-0.625,11.49,11.57,264,0.2338,-0.2336,0.004,24871
Fri Dec 15 2023,SPY231215C00371000,58.78,0,58.66,59.95,0,0.2316,0.7762,0.0038,18,371.00,SPY231215P00371000,11.42,-0.65,11.69,11.78,11,0.2329,-0.2374,0.0041,3
Fri Dec 15 2023,SPY231215C00372000,0,0,57.87,59.15,0,0.2305,0.7726,0.0039,0,372.00,SPY231215P00372000,11.62,-0.645,11.88,11.98,11,0.232,-0.2412,0.0041,2
Fri Dec 15 2023,SPY231215C00373000,56.3,0,57.09,58.37,0,0.23,0.769,0.004,1,373.00,SPY231215P00373000,11.77,-0.705,12.08,12.18,10,0.231,-0.2452,0.0042,60
Fri Dec 15 2023,SPY231215C00374000,57.32,0.93,56.33,57.6,2,0.2289,0.7653,0.004,4,374.00,SPY231215P00374000,11.98,-0.695,12.28,12.38,10,0.2302,-0.249,0.0042,4
Fri Dec 15 2023,SPY231215C00375000,54.59,0,55.55,56.82,0,0.228,0.7617,0.004,3412,375.00,SPY231215P00375000,12.2,-0.685,12.49,12.56,39,0.229,-0.253,0.0043,33506
Fri Dec 15 2023,SPY231215C00376000,54.68,0,54.78,56.04,0,0.2272,0.7579,0.0041,48,376.00,SPY231215P00376000,12.41,-0.69,12.69,12.79,10,0.2282,-0.257,0.0043,2
Fri Dec 15 2023,SPY231215C00377000,53.46,0,54.01,55.27,0,0.2264,0.7542,0.0042,186,377.00,SPY231215P00377000,12.6,-0.71,12.9,13,10,0.2272,-0.2612,0.0044,58
Fri Dec 15 2023,SPY231215C00378000,54.12,0,53.25,54.5,0,0.2255,0.7504,0.0042,2,378.00,SPY231215P00378000,12.84,-0.685,13.12,13.21,11,0.2263,-0.2652,0.0045,22
Fri Dec 15 2023,SPY231215C00379000,51.21,0,52.49,53.74,0,0.2246,0.7464,0.0043,3,379.00,SPY231215P00379000,13.04,-0.71,13.33,13.43,10,0.2254,-0.2694,0.0045,12
Fri Dec 15 2023,SPY231215C00380000,51.89,0,51.73,52.98,0,0.2234,0.7425,0.0043,4335,380.00,SPY231215P00380000,13.62,-0.355,13.55,13.65,31,0.2244,-0.2738,0.0046,10437
Fri Dec 15 2023,SPY231215C00381000,48.96,0,50.98,52.22,0,0.2226,0.7385,0.0044,21,381.00,SPY231215P00381000,13.45,-0.76,13.78,13.88,10,0.2234,-0.2781,0.0046,151
Fri Dec 15 2023,SPY231215C00382000,48.33,0,50.23,51.46,0,0.2216,0.7344,0.0044,19,382.00,SPY231215P00382000,13.7,-0.74,14.01,14.11,10,0.2225,-0.2825,0.0047,59
Fri Dec 15 2023,SPY231215C00383000,49.42,0,49.48,50.71,0,0.2207,0.7303,0.0045,141,383.00,SPY231215P00383000,13.92,-0.755,14.24,14.34,10,0.2215,-0.2869,0.0048,64
Fri Dec 15 2023,SPY231215C00384000,48.7,0,48.73,49.96,0,0.2195,0.7261,0.0045,259,384.00,SPY231215P00384000,14.12,-0.79,14.48,14.58,10,0.2207,-0.2913,0.0048,75
Fri Dec 15 2023,SPY231215C00385000,49.39,1.315,47.99,49.21,2,0.2185,0.7219,0.0046,6740,385.00,SPY231215P00385000,14.37,-0.78,14.71,14.81,11,0.2196,-0.296,0.0049,13719
Fri Dec 15 2023,SPY231215C00386000,47.21,0,47.25,48.46,0,0.2176,0.7176,0.0046,45,386.00,SPY231215P00386000,14.62,-0.775,14.95,15.06,10,0.2187,-0.3005,0.0049,22
Fri Dec 15 2023,SPY231215C00387000,46.73,0,46.51,47.72,0,0.2165,0.7134,0.0047,35,387.00,SPY231215P00387000,14.87,-0.77,15.2,15.3,10,0.2177,-0.3052,0.005,23
Fri Dec 15 2023,SPY231215C00388000,46.58,0,45.78,46.98,0,0.2159,0.709,0.0047,28,388.00,SPY231215P00388000,15.14,-0.75,15.44,15.55,20,0.2167,-0.31,0.0051,49
Fri Dec 15 2023,SPY231215C00389000,45.54,0.46,45.05,46.25,6,0.2149,0.7045,0.0048,44,389.00,SPY231215P00389000,15.4,-0.75,15.69,15.8,10,0.2157,-0.3148,0.0051,45
Fri Dec 15 2023,SPY231215C00390000,44.98,0.52,44.32,45.51,7,0.2138,0.7,0.0048,4791,390.00,SPY231215P00390000,16.12,-0.29,15.95,16.05,31,0.2147,-0.3199,0.0052,12778
Fri Dec 15 2023,SPY231215C00391000,42.38,0,43.6,44.79,0,0.2131,0.6956,0.0049,41,391.00,SPY231215P00391000,18.03,0,16.21,16.31,0,0.2138,-0.3247,0.0053,12
Fri Dec 15 2023,SPY231215C00392000,43.91,0.925,42.88,44.05,46,0.212,0.691,0.005,6,392.00,SPY231215P00392000,17.25,0,16.47,16.57,0,0.2127,-0.33,0.0053,62
